 0.	 1.	 0.	 2.5	 1.
 0.0008	 1.	 0.	 2.5	 1.
 0.0016	 1.	 0.	 2.5	 1.
 0.0024	 1.	 0.	 2.5	 1.
 0.0032	 1.	 0.	 2.5	 1.
 0.004	 1.	 0.	 2.5	 1.
 0.0048	 1.	 0.	 2.5	 1.
 0.0056	 1.	 0.	 2.5	 1.
 0.0064	 1.	 0.	 2.5	 1.
 0.0072	 1.	 0.	 2.5	 1.
 0.008	 1.	 0.	 2.5	 1.
 0.0088	 1.	 0.	 2.5	 1.
 0.0096	 1.	 0.	 2.5	 1.
 0.0104	 1.	 0.	 2.5	 1.
 0.0112	 1.	 0.	 2.5	 1.
 0.012	 1.	 0.	 2.5	 1.
 0.0128	 1.	 0.	 2.5	 1.
 0.0136	 1.	 0.	 2.5	 1.
 0.0144	 1.	 0.	 2.5	 1.
 0.0152	 1.	 0.	 2.5	 1.
 0.016	 1.	 0.	 2.5	 1.
 0.0168	 1.	 0.	 2.5	 1.
 0.0176	 1.	 0.	 2.5	 1.
 0.0184	 1.	 0.	 2.5	 1.
 0.0192	 1.	 0.	 2.5	 1.
 0.02	 1.	 0.	 2.5	 1.
 0.0208	 1.	 0.	 2.5	 1.
 0.0216	 1.	 0.	 2.5	 1.
 0.0224	 1.	 0.	 2.5	 1.
 0.0232	 1.	 0.	 2.5	 1.
 0.024	 1.	 0.	 2.5	 1.
 0.0248	 1.	 0.	 2.5	 1.
 0.0256	 1.	 0.	 2.5	 1.
 0.0264	 1.	 0.	 2.5	 1.
 0.0272	 1.	 0.	 2.5	 1.
 0.028	 1.	 0.	 2.5	 1.
 0.0288	 1.	 0.	 2.5	 1.
 0.0296	 1.	 0.	 2.5	 1.
 0.0304	 1.	 0.	 2.5	 1.
 0.0312	 1.	 0.	 2.5	 1.
 0.032	 1.	 0.	 2.5	 1.
 0.0328	 1.	 0.	 2.5	 1.
 0.0336	 1.	 0.	 2.5	 1.
 0.0344	 1.	 0.	 2.5	 1.
 0.0352	 1.	 0.	 2.5	 1.
 0.036	 1.	 0.	 2.5	 1.
 0.0368	 1.	 0.	 2.5	 1.
 0.0376	 1.	 0.	 2.5	 1.
 0.0384	 1.	 0.	 2.5	 1.
 0.0392	 1.	 0.	 2.5	 1.
 0.04	 1.	 0.	 2.5	 1.
 0.0408	 1.	 0.	 2.5	 1.
 0.0416	 1.	 0.	 2.5	 1.
 0.0424	 1.	 0.	 2.5	 1.
 0.0432	 1.	 0.	 2.5	 1.
 0.044	 1.	 0.	 2.5	 1.
 0.0448	 1.	 0.	 2.5	 1.
 0.0456	 1.	 0.	 2.5	 1.
 0.0464	 1.	 0.	 2.5	 1.
 0.0472	 1.	 0.	 2.5	 1.
 0.048	 1.	 0.	 2.5	 1.
 0.0488	 1.	 0.	 2.5	 1.
 0.0496	 1.	 0.	 2.5	 1.
 0.0504	 1.	 0.	 2.5	 1.
 0.0512	 1.	 0.	 2.5	 1.
 0.052	 1.	 0.	 2.5	 1.
 0.0528	 1.	 0.	 2.5	 1.
 0.0536	 1.	 0.	 2.5	 1.
 0.0544	 1.	 0.	 2.5	 1.
 0.0552	 1.	 0.	 2.5	 1.
 0.056	 1.	 0.	 2.5	 1.
 0.0568	 1.	 0.	 2.5	 1.
 0.0576	 1.	 0.	 2.5	 1.
 0.0584	 1.	 0.	 2.5	 1.
 0.0592	 1.	 0.	 2.5	 1.
 0.06	 1.	 0.	 2.5	 1.
 0.0608	 1.	 0.	 2.5	 1.
 0.0616	 1.	 0.	 2.5	 1.
 0.0624	 1.	 0.	 2.5	 1.
 0.0632	 1.	 0.	 2.5	 1.
 0.064	 1.	 0.	 2.5	 1.
 0.0648	 1.	 0.	 2.5	 1.
 0.0656	 1.	 0.	 2.5	 1.
 0.0664	 1.	 0.	 2.5	 1.
 0.0672	 1.	 0.	 2.5	 1.
 0.068	 1.	 0.	 2.5	 1.
 0.0688	 1.	 0.	 2.5	 1.
 0.0696	 1.	 0.	 2.5	 1.
 0.0704	 1.	 0.	 2.5	 1.
 0.0712	 1.	 0.	 2.5	 1.
 0.072	 1.	 0.	 2.5	 1.
 0.0728	 1.	 0.	 2.5	 1.
 0.0736	 1.	 0.	 2.5	 1.
 0.0744	 1.	 0.	 2.5	 1.
 0.0752	 1.	 0.	 2.5	 1.
 0.076	 1.	 0.	 2.5	 1.
 0.0768	 1.	 0.	 2.5	 1.
 0.0776	 1.	 0.	 2.5	 1.
 0.0784	 1.	 0.	 2.5	 1.
 0.0792	 1.	 0.	 2.5	 1.
 0.08	 1.	 0.	 2.5	 1.
 0.0808	 1.	 0.	 2.5	 1.
 0.0816	 1.	 0.	 2.5	 1.
 0.0824	 1.	 0.	 2.5	 1.
 0.0832	 1.	 0.	 2.5	 1.
 0.084	 1.	 0.	 2.5	 1.
 0.0848	 1.	 0.	 2.5	 1.
 0.0856	 1.	 0.	 2.5	 1.
 0.0864	 1.	 0.	 2.5	 1.
 0.0872	 1.	 0.	 2.5	 1.
 0.088	 1.	 0.	 2.5	 1.
 0.0888	 1.	 0.	 2.5	 1.
 0.0896	 1.	 0.	 2.5	 1.
 0.0904	 1.	 0.	 2.5	 1.
 0.0912	 1.	 0.	 2.5	 1.
 0.092	 1.	 0.	 2.5	 1.
 0.0928	 1.	 0.	 2.5	 1.
 0.0936	 1.	 0.	 2.5	 1.
 0.0944	 1.	 0.	 2.5	 1.
 0.0952	 1.	 0.	 2.5	 1.
 0.096	 1.	 0.	 2.5	 1.
 0.0968	 1.	 0.	 2.5	 1.
 0.0976	 1.	 0.	 2.5	 1.
 0.0984	 1.	 0.	 2.5	 1.
 0.0992	 1.	 0.	 2.5	 1.
 0.1	 1.	 0.	 2.5	 1.
 0.1008	 1.	 0.	 2.5	 1.
 0.1016	 1.	 0.	 2.5	 1.
 0.1024	 1.	 0.	 2.5	 1.
 0.1032	 1.	 0.	 2.5	 1.
 0.104	 1.	 0.	 2.5	 1.
 0.1048	 1.	 0.	 2.5	 1.
 0.1056	 1.	 0.	 2.5	 1.
 0.1064	 1.	 0.	 2.5	 1.
 0.1072	 1.	 0.	 2.5	 1.
 0.108	 1.	 0.	 2.5	 1.
 0.1088	 1.	 0.	 2.5	 1.
 0.1096	 1.	 0.	 2.5	 1.
 0.1104	 1.	 0.	 2.5	 1.
 0.1112	 1.	 0.	 2.5	 1.
 0.112	 1.	 0.	 2.5	 1.
 0.1128	 1.	 0.	 2.5	 1.
 0.1136	 1.	 0.	 2.5	 1.
 0.1144	 1.	 0.	 2.5	 1.
 0.1152	 1.	 0.	 2.5	 1.
 0.116	 1.	 0.	 2.5	 1.
 0.1168	 1.	 0.	 2.5	 1.
 0.1176	 1.	 0.	 2.5	 1.
 0.1184	 1.	 0.	 2.5	 1.
 0.1192	 1.	 0.	 2.5	 1.
 0.12	 1.	 0.	 2.5	 1.
 0.1208	 1.	 0.	 2.5	 1.
 0.1216	 1.	 0.	 2.5	 1.
 0.1224	 1.	 0.	 2.5	 1.
 0.1232	 1.	 0.	 2.5	 1.
 0.124	 1.	 0.	 2.5	 1.
 0.1248	 1.	 0.	 2.5	 1.
 0.1256	 1.	 0.	 2.5	 1.
 0.1264	 1.	 0.	 2.5	 1.
 0.1272	 1.	 0.	 2.5	 1.
 0.128	 1.	 0.	 2.5	 1.
 0.1288	 1.	 0.	 2.5	 1.
