0.977956	nan	nan	2.500000	nan
0.985972	-nan	-nan	2.500000	-nan
0.993988	nan	nan	2.500000	nan
1.002004	-nan	-nan	2.500000	-nan
1.010020	nan	nan	2.500000	nan
1.018036	-nan	-nan	2.500000	-nan
1.026052	nan	nan	2.500000	nan
1.034068	-nan	-nan	2.500000	-nan
1.042084	nan	nan	2.500000	nan
1.050100	-nan	-nan	2.500000	-nan
1.058116	nan	nan	2.500000	nan
1.066132	-nan	-nan	2.500000	-nan
1.074148	nan	nan	2.500000	nan
1.082164	-nan	-nan	2.500000	-nan
1.090180	nan	nan	2.500000	nan
1.098196	-nan	-nan	2.500000	-nan
1.106212	nan	nan	2.500000	nan
1.114228	-nan	-nan	2.500000	-nan
1.122244	nan	nan	2.500000	nan
1.130261	-nan	-nan	2.500000	-nan
1.138277	nan	nan	2.500000	nan
1.146293	-nan	-nan	2.500000	-nan
1.154309	nan	nan	2.500000	nan
1.162325	-nan	-nan	2.500000	-nan
1.170341	nan	nan	2.500000	nan
1.178357	-nan	-nan	2.500000	-nan
1.186373	nan	nan	2.500000	nan
1.194389	-nan	-nan	2.500000	-nan
1.202405	nan	nan	2.500000	nan
1.210421	-nan	-nan	2.500000	-nan
1.218437	nan	nan	2.500000	nan
1.226453	-nan	-nan	2.500000	-nan
1.234469	nan	nan	2.500000	nan
1.242485	-nan	-nan	2.500000	-nan
1.250501	nan	nan	2.500000	nan
1.258517	-nan	-nan	2.500000	-nan
1.266533	nan	nan	2.500000	nan
1.274549	-nan	-nan	2.500000	-nan
1.282565	nan	nan	2.500000	nan
1.290581	-nan	-nan	2.500000	-nan
1.298597	nan	nan	2.500000	nan
1.306613	-nan	-nan	2.500000	-nan
1.314629	nan	nan	2.500000	nan
1.322645	-nan	-nan	2.500000	-nan
1.330661	nan	nan	2.500000	nan
1.338677	-nan	-nan	2.500000	-nan
1.346693	nan	nan	2.500000	nan
1.354709	-nan	-nan	2.500000	-nan
1.362725	nan	nan	2.500000	nan
1.370741	-nan	-nan	2.500000	-nan
1.378758	nan	nan	2.500000	nan
1.386774	-nan	-nan	2.500000	-nan
1.394790	nan	nan	2.500000	nan
1.402806	-nan	-nan	2.500000	-nan
1.410822	nan	nan	2.500000	nan
1.418838	-nan	-nan	2.500000	-nan
1.426854	nan	nan	2.500000	nan
1.434870	-nan	-nan	2.500000	-nan
1.442886	nan	nan	2.500000	nan
1.450902	-nan	-nan	2.500000	-nan
1.458918	nan	nan	2.500000	nan
1.466934	-nan	-nan	2.500000	-nan
1.474950	nan	nan	2.500000	nan
1.482966	-nan	-nan	2.500000	-nan
1.490982	nan	nan	2.500000	nan
1.498998	-nan	-nan	2.500000	-nan
1.507014	nan	nan	2.500000	nan
1.515030	-nan	-nan	2.500000	-nan
1.523046	nan	nan	2.500000	nan
1.531062	-nan	-nan	2.500000	-nan
1.539078	nan	nan	2.500000	nan
1.547094	-nan	-nan	2.500000	-nan
1.555110	nan	nan	2.500000	nan
1.563126	-nan	-nan	2.500000	-nan
1.571142	nan	nan	2.500000	nan
1.579158	-nan	-nan	2.500000	-nan
1.587174	nan	nan	2.500000	nan
1.595190	-nan	-nan	2.500000	-nan
1.603206	nan	nan	2.500000	nan
1.611222	-nan	-nan	2.500000	-nan
1.619238	nan	nan	2.500000	nan
1.627255	-nan	-nan	2.500000	-nan
1.635271	nan	nan	2.500000	nan
1.643287	-nan	-nan	2.500000	-nan
1.651303	nan	nan	2.500000	nan
1.659319	-nan	-nan	2.500000	-nan
1.667335	nan	nan	2.500000	nan
1.675351	-nan	-nan	2.500000	-nan
1.683367	nan	nan	2.500000	nan
1.691383	-nan	-nan	2.500000	-nan
1.699399	nan	nan	2.500000	nan
1.707415	-nan	-nan	2.500000	-nan
1.715431	nan	nan	2.500000	nan
1.723447	-nan	-nan	2.500000	-nan
1.731463	nan	nan	2.500000	nan
1.739479	-nan	-nan	2.500000	-nan
1.747495	nan	nan	2.500000	nan
1.755511	-nan	-nan	2.500000	-nan
1.763527	nan	nan	2.500000	nan
1.771543	-nan	-nan	2.500000	-nan
1.779559	nan	nan	2.500000	nan
1.787575	-nan	-nan	2.500000	-nan
1.795591	nan	nan	2.500000	nan
1.803607	-nan	-nan	2.500000	-nan
1.811623	nan	nan	2.500000	nan
1.819639	-nan	-nan	2.500000	-nan
1.827655	nan	nan	2.500000	nan
1.835671	-nan	-nan	2.500000	-nan
1.843687	nan	nan	2.500000	nan
1.851703	-nan	-nan	2.500000	-nan
1.859719	nan	nan	2.500000	nan
1.867735	-nan	-nan	2.500000	-nan
1.875752	nan	nan	2.500000	nan
1.883768	-nan	-nan	2.500000	-nan
1.891784	nan	nan	2.500001	nan
1.899800	-nan	-nan	2.499997	-nan
1.907816	nan	nan	2.500006	nan
1.915832	-nan	-nan	2.499984	-nan
1.923848	nan	nan	2.500040	nan
1.931864	-nan	-nan	2.499900	-nan
1.939880	nan	nan	2.500249	nan
1.947896	-nan	-nan	2.499377	-nan
1.955912	nan	nan	2.501559	nan
1.963928	-nan	-nan	2.496097	-nan
1.971944	nan	nan	2.509784	nan
1.979960	-nan	-nan	2.475358	-nan
1.987976	nan	nan	2.562666	nan
1.995992	-nan	-nan	2.334726	-nan
2.004008	nan	nan	2.938088	nan
2.012024	-0.007067	-21.525437	-0.188088	0.579688
2.020040	0.125000	0.000000	0.250000	0.100000
2.028056	0.125000	0.000000	0.250000	0.100000
2.036072	0.125000	0.000000	0.250000	0.100000
2.044088	0.125000	0.000000	0.250000	0.100000
2.052104	0.125000	0.000000	0.250000	0.100000
2.060120	0.125000	0.000000	0.250000	0.100000
2.068136	0.125000	0.000000	0.250000	0.100000
2.076152	0.125000	0.000000	0.250000	0.100000
2.084168	0.125000	0.000000	0.250000	0.100000
2.092184	0.125000	0.000000	0.250000	0.100000
2.100200	0.125000	0.000000	0.250000	0.100000
2.108216	0.125000	0.000000	0.250000	0.100000
2.116232	0.125000	0.000000	0.250000	0.100000
2.124248	0.125000	0.000000	0.250000	0.100000
2.132265	0.125000	0.000000	0.250000	0.100000
2.140281	0.125000	0.000000	0.250000	0.100000
2.148297	0.125000	0.000000	0.250000	0.100000
2.156313	0.125000	0.000000	0.250000	0.100000
2.164329	0.125000	0.000000	0.250000	0.100000
2.172345	0.125000	0.000000	0.250000	0.100000
2.180361	0.125000	0.000000	0.250000	0.100000
2.188377	0.125000	0.000000	0.250000	0.100000
2.196393	0.125000	0.000000	0.250000	0.100000
2.204409	0.125000	0.000000	0.250000	0.100000
2.212425	0.125000	0.000000	0.250000	0.100000
2.220441	0.125000	0.000000	0.250000	0.100000
2.228457	0.125000	0.000000	0.250000	0.100000
2.236473	0.125000	0.000000	0.250000	0.100000
2.244489	0.125000	0.000000	0.250000	0.100000
2.252505	0.125000	0.000000	0.250000	0.100000
2.260521	0.125000	0.000000	0.250000	0.100000
2.268537	0.125000	0.000000	0.250000	0.100000
2.276553	0.125000	0.000000	0.250000	0.100000
2.284569	0.125000	0.000000	0.250000	0.100000
2.292585	0.125000	0.000000	0.250000	0.100000
2.300601	0.125000	0.000000	0.250000	0.100000
2.308617	0.125000	0.000000	0.250000	0.100000
2.316633	0.125000	0.000000	0.250000	0.100000
2.324649	0.125000	0.000000	0.250000	0.100000
2.332665	0.125000	0.000000	0.250000	0.100000
2.340681	0.125000	0.000000	0.250000	0.100000
2.348697	0.125000	0.000000	0.250000	0.100000
2.356713	0.125000	0.000000	0.250000	0.100000
2.364729	0.125000	0.000000	0.250000	0.100000
2.372745	0.125000	0.000000	0.250000	0.100000
2.380762	0.125000	0.000000	0.250000	0.100000
2.388778	0.125000	0.000000	0.250000	0.100000
2.396794	0.125000	0.000000	0.250000	0.100000
2.404810	0.125000	0.000000	0.250000	0.100000
2.412826	0.125000	0.000000	0.250000	0.100000
2.420842	0.125000	0.000000	0.250000	0.100000
2.428858	0.125000	0.000000	0.250000	0.100000
2.436874	0.125000	0.000000	0.250000	0.100000
2.444890	0.125000	0.000000	0.250000	0.100000
2.452906	0.125000	0.000000	0.250000	0.100000
2.460922	0.125000	0.000000	0.250000	0.100000
2.468938	0.125000	0.000000	0.250000	0.100000
2.476954	0.125000	0.000000	0.250000	0.100000
2.484970	0.125000	0.000000	0.250000	0.100000
2.492986	0.125000	0.000000	0.250000	0.100000
2.501002	0.125000	0.000000	0.250000	0.100000
2.509018	0.125000	0.000000	0.250000	0.100000
2.517034	0.125000	0.000000	0.250000	0.100000
2.525050	0.125000	0.000000	0.250000	0.100000
2.533066	0.125000	0.000000	0.250000	0.100000
2.541082	0.125000	0.000000	0.250000	0.100000
2.549098	0.125000	0.000000	0.250000	0.100000
2.557114	0.125000	0.000000	0.250000	0.100000
2.565130	0.125000	0.000000	0.250000	0.100000
2.573146	0.125000	0.000000	0.250000	0.100000
2.581162	0.125000	0.000000	0.250000	0.100000
2.589178	0.125000	0.000000	0.250000	0.100000
2.597194	0.125000	0.000000	0.250000	0.100000
2.605210	0.125000	0.000000	0.250000	0.100000
2.613226	0.125000	0.000000	0.250000	0.100000
2.621242	0.125000	0.000000	0.250000	0.100000
2.629259	0.125000	0.000000	0.250000	0.100000
2.637275	0.125000	0.000000	0.250000	0.100000
2.645291	0.125000	0.000000	0.250000	0.100000
2.653307	0.125000	0.000000	0.250000	0.100000
2.661323	0.125000	0.000000	0.250000	0.100000
2.669339	0.125000	0.000000	0.250000	0.100000
2.677355	0.125000	0.000000	0.250000	0.100000
2.685371	0.125000	0.000000	0.250000	0.100000
2.693387	0.125000	0.000000	0.250000	0.100000
2.701403	0.125000	0.000000	0.250000	0.100000
2.709419	0.125000	0.000000	0.250000	0.100000
2.717435	0.125000	0.000000	0.250000	0.100000
2.725451	0.125000	0.000000	0.250000	0.100000
2.733467	0.125000	0.000000	0.250000	0.100000
2.741483	0.125000	0.000000	0.250000	0.100000
2.749499	0.125000	0.000000	0.250000	0.100000
2.757515	0.125000	0.000000	0.250000	0.100000
2.765531	0.125000	0.000000	0.250000	0.100000
2.773547	0.125000	0.000000	0.250000	0.100000
2.781563	0.125000	0.000000	0.250000	0.100000
2.789579	0.125000	0.000000	0.250000	0.100000
2.797595	0.125000	0.000000	0.250000	0.100000
2.805611	0.125000	0.000000	0.250000	0.100000
2.813627	0.125000	0.000000	0.250000	0.100000
2.821643	0.125000	0.000000	0.250000	0.100000
2.829659	0.125000	0.000000	0.250000	0.100000
2.837675	0.125000	0.000000	0.250000	0.100000
2.845691	0.125000	0.000000	0.250000	0.100000
2.853707	0.125000	0.000000	0.250000	0.100000
2.861723	0.125000	0.000000	0.250000	0.100000
2.869739	0.125000	0.000000	0.250000	0.100000
2.877756	0.125000	0.000000	0.250000	0.100000
2.885772	0.125000	0.000000	0.250000	0.100000
2.893788	0.125000	0.000000	0.250000	0.100000
2.901804	0.125000	0.000000	0.250000	0.100000
2.909820	0.125000	0.000000	0.250000	0.100000
2.917836	0.125000	0.000000	0.250000	0.100000
2.925852	0.125000	0.000000	0.250000	0.100000
2.933868	0.125000	0.000000	0.250000	0.100000
2.941884	0.125000	0.000000	0.250000	0.100000
2.949900	0.125000	0.000000	0.250000	0.100000
2.957916	0.125000	0.000000	0.250000	0.100000
2.965932	0.125000	0.000000	0.250000	0.100000
2.973948	0.125000	0.000000	0.250000	0.100000
2.981964	0.125000	0.000000	0.250000	0.100000
2.989980	0.125000	0.000000	0.250000	0.100000
2.997996	0.125000	0.000000	0.250000	0.100000
3.006012	0.125000	0.000000	0.250000	0.100000
3.014028	0.125000	0.000000	0.250000	0.100000
3.022044	0.125000	0.000000	0.250000	0.100000
3.030060	0.125000	0.000000	0.250000	0.100000
3.038076	0.125000	0.000000	0.250000	0.100000
3.046092	0.125000	0.000000	0.250000	0.100000
3.054108	0.125000	0.000000	0.250000	0.100000
3.062124	0.125000	0.000000	0.250000	0.100000
3.070140	0.125000	0.000000	0.250000	0.100000
3.078156	0.125000	0.000000	0.250000	0.100000
3.086172	0.125000	0.000000	0.250000	0.100000
3.094188	0.125000	0.000000	0.250000	0.100000
3.102204	0.125000	0.000000	0.250000	0.100000
3.110220	0.125000	0.000000	0.250000	0.100000
3.118236	0.125000	0.000000	0.250000	0.100000
3.126253	0.125000	0.000000	0.250000	0.100000
3.134269	0.125000	0.000000	0.250000	0.100000
3.142285	0.125000	0.000000	0.250000	0.100000
3.150301	0.125000	0.000000	0.250000	0.100000
3.158317	0.125000	0.000000	0.250000	0.100000
3.166333	0.125000	0.000000	0.250000	0.100000
3.174349	0.125000	0.000000	0.250000	0.100000
3.182365	0.125000	0.000000	0.250000	0.100000
3.190381	0.125000	0.000000	0.250000	0.100000
3.198397	0.125000	0.000000	0.250000	0.100000
3.206413	0.125000	0.000000	0.250000	0.100000
3.214429	0.125000	0.000000	0.250000	0.100000
3.222445	0.125000	0.000000	0.250000	0.100000
3.230461	0.125000	0.000000	0.250000	0.100000
3.238477	0.125000	0.000000	0.250000	0.100000
3.246493	0.125000	0.000000	0.250000	0.100000
3.254509	0.125000	0.000000	0.250000	0.100000
3.262525	0.125000	0.000000	0.250000	0.100000
3.270541	0.125000	0.000000	0.250000	0.100000
3.278557	0.125000	0.000000	0.250000	0.100000
3.286573	0.125000	0.000000	0.250000	0.100000
3.294589	0.125000	0.000000	0.250000	0.100000
3.302605	0.125000	0.000000	0.250000	0.100000
3.310621	0.125000	0.000000	0.250000	0.100000
3.318637	0.125000	0.000000	0.250000	0.100000
3.326653	0.125000	0.000000	0.250000	0.100000
3.334669	0.125000	0.000000	0.250000	0.100000
3.342685	0.125000	0.000000	0.250000	0.100000
3.350701	0.125000	0.000000	0.250000	0.100000
3.358717	0.125000	0.000000	0.250000	0.100000
3.366733	0.125000	0.000000	0.250000	0.100000
3.374749	0.125000	0.000000	0.250000	0.100000
3.382766	0.125000	0.000000	0.250000	0.100000
3.390782	0.125000	0.000000	0.250000	0.100000
3.398798	0.125000	0.000000	0.250000	0.100000
3.406814	0.125000	0.000000	0.250000	0.100000
3.414830	0.125000	0.000000	0.250000	0.100000
3.422846	0.125000	0.000000	0.250000	0.100000
3.430862	0.125000	0.000000	0.250000	0.100000
3.438878	0.125000	0.000000	0.250000	0.100000
3.446894	0.125000	0.000000	0.250000	0.100000
3.454910	0.125000	0.000000	0.250000	0.100000
3.462926	0.125000	0.000000	0.250000	0.100000
3.470942	0.125000	0.000000	0.250000	0.100000
3.478958	0.125000	0.000000	0.250000	0.100000
3.486974	0.125000	0.000000	0.250000	0.100000
3.494990	0.125000	0.000000	0.250000	0.100000
3.503006	0.125000	0.000000	0.250000	0.100000
3.511022	0.125000	0.000000	0.250000	0.100000
3.519038	0.125000	0.000000	0.250000	0.100000
3.527054	0.125000	0.000000	0.250000	0.100000
3.535070	0.125000	0.000000	0.250000	0.100000
3.543086	0.125000	0.000000	0.250000	0.100000
3.551102	0.125000	0.000000	0.250000	0.100000
3.559118	0.125000	0.000000	0.250000	0.100000
3.567134	0.125000	0.000000	0.250000	0.100000
3.575150	0.125000	0.000000	0.250000	0.100000
3.583166	0.125000	0.000000	0.250000	0.100000
3.591182	0.125000	0.000000	0.250000	0.100000
3.599198	0.125000	0.000000	0.250000	0.100000
3.607214	0.125000	0.000000	0.250000	0.100000
3.615230	0.125000	0.000000	0.250000	0.100000
3.623246	0.125000	0.000000	0.250000	0.100000
3.631263	0.125000	0.000000	0.250000	0.100000
3.639279	0.125000	0.000000	0.250000	0.100000
3.647295	0.125000	0.000000	0.250000	0.100000
3.655311	0.125000	0.000000	0.250000	0.100000
3.663327	0.125000	0.000000	0.250000	0.100000
3.671343	0.125000	0.000000	0.250000	0.100000
3.679359	0.125000	0.000000	0.250000	0.100000
3.687375	0.125000	0.000000	0.250000	0.100000
3.695391	0.125000	0.000000	0.250000	0.100000
3.703407	0.125000	0.000000	0.250000	0.100000
3.711423	0.125000	0.000000	0.250000	0.100000
3.719439	0.125000	0.000000	0.250000	0.100000
3.727455	0.125000	0.000000	0.250000	0.100000
3.735471	0.125000	0.000000	0.250000	0.100000
3.743487	0.125000	0.000000	0.250000	0.100000
3.751503	0.125000	0.000000	0.250000	0.100000
3.759519	0.125000	0.000000	0.250000	0.100000
3.767535	0.125000	0.000000	0.250000	0.100000
3.775551	0.125000	0.000000	0.250000	0.100000
3.783567	0.125000	0.000000	0.250000	0.100000
3.791583	0.125000	0.000000	0.250000	0.100000
3.799599	0.125000	0.000000	0.250000	0.100000
3.807615	0.125000	0.000000	0.250000	0.100000
3.815631	0.125000	0.000000	0.250000	0.100000
3.823647	0.125000	0.000000	0.250000	0.100000
3.831663	0.125000	0.000000	0.250000	0.100000
3.839679	0.125000	0.000000	0.250000	0.100000
3.847695	0.125000	0.000000	0.250000	0.100000
3.855711	0.125000	0.000000	0.250000	0.100000
3.863727	0.125000	0.000000	0.250000	0.100000
3.871743	0.125000	0.000000	0.250000	0.100000
3.879760	0.125000	0.000000	0.250000	0.100000
3.887776	0.125000	0.000000	0.250000	0.100000
3.895792	0.125000	0.000000	0.250000	0.100000
3.903808	0.125000	0.000000	0.250000	0.100000
3.911824	0.125000	0.000000	0.250000	0.100000
3.919840	0.125000	0.000000	0.250000	0.100000
3.927856	0.125000	0.000000	0.250000	0.100000
3.935872	0.125000	0.000000	0.250000	0.100000
3.943888	0.125000	0.000000	0.250000	0.100000
3.951904	0.125000	0.000000	0.250000	0.100000
3.959920	0.125000	0.000000	0.250000	0.100000
3.967936	0.125000	0.000000	0.250000	0.100000
3.975952	0.125000	0.000000	0.250000	0.100000
3.983968	0.125000	0.000000	0.250000	0.100000
3.991984	0.125000	0.000000	0.250000	0.100000
4.000000	0.125000	-0.000000	0.250000	0.100000
